ZIP,date_start - date_end,Predictd new cases,cases/10000 population
90291,2020/5/17 - 2020/5/23,3.5383644,1.28551
90292,2020/4/12 - 2020/4/18,1.9070535,0.847956
90292,2020/4/19 - 2020/4/25,-1.482868,-0.659345
90292,2020/4/26 - 2020/5/2,1.6575942,0.737036
90292,2020/5/3 - 2020/5/9,-0.8135633,-0.361744
90292,2020/5/10 - 2020/5/16,-3.1145136,-1.38484
90292,2020/5/17 - 2020/5/23,-1.1361338,-0.505173
90293,2020/4/12 - 2020/4/18,-2.26704,-1.78591
90293,2020/4/19 - 2020/4/25,-4.8290834,-3.80423
90293,2020/4/26 - 2020/5/2,-1.2125856,-0.955243
90293,2020/5/3 - 2020/5/9,-2.9345272,-2.31174
90293,2020/5/10 - 2020/5/16,-3.8222196,-3.01104
90293,2020/5/17 - 2020/5/23,-1.6778854,-1.32179
90304,2020/4/12 - 2020/4/18,6.934977,2.70993
90304,2020/4/19 - 2020/4/25,3.1140766,1.21686
90304,2020/4/26 - 2020/5/2,11.416464,4.46112
90304,2020/5/3 - 2020/5/9,9.419813,3.68091
90304,2020/5/10 - 2020/5/16,11.132751,4.35026
90304,2020/5/17 - 2020/5/23,10.307126,4.02764
90403,2020/4/5 - 2020/4/11,27.713814,11.37957
90403,2020/4/12 - 2020/4/18,18.945871,7.77937
90403,2020/4/19 - 2020/4/25,12.456781,5.11488
90403,2020/5/3 - 2020/5/9,17.70361,7.26928
90403,2020/5/17 - 2020/5/23,19.41499,7.97199
90502,2020/4/12 - 2020/4/18,2.941023,1.61701
90502,2020/4/19 - 2020/4/25,1.3985611,0.768947
90502,2020/4/26 - 2020/5/2,5.2730665,2.8992
90502,2020/5/3 - 2020/5/9,7.2253366,3.97258
90502,2020/5/10 - 2020/5/16,5.7399416,3.15589
90502,2020/5/17 - 2020/5/23,4.932904,2.71218
90503,2020/4/5 - 2020/4/11,22.489334,5.00787
90503,2020/4/12 - 2020/4/18,27.830065,6.19713
90503,2020/4/19 - 2020/4/25,35.234787,7.84599
90503,2020/4/26 - 2020/5/2,59.598904,13.27133
90503,2020/5/3 - 2020/5/9,39.312763,8.75407
90503,2020/5/10 - 2020/5/16,33.826496,7.5324
90503,2020/5/17 - 2020/5/23,28.482574,6.34243
90505,2020/4/12 - 2020/4/18,4.723877,1.25498
90505,2020/4/19 - 2020/4/25,4.4179196,1.1737
90505,2020/4/26 - 2020/5/2,17.008059,4.51849
90505,2020/5/3 - 2020/5/9,14.173227,3.76537
90505,2020/5/10 - 2020/5/16,9.774669,2.59681
90505,2020/5/17 - 2020/5/23,7.0522227,1.87355
90601,2020/4/19 - 2020/4/25,-1.0412927,-0.31499
90601,2020/4/26 - 2020/5/2,4.8899574,1.47921
90601,2020/5/3 - 2020/5/9,3.1898057,0.964912
90601,2020/5/10 - 2020/5/16,1.0641975,0.321918
90601,2020/5/17 - 2020/5/23,1.0254846,0.310208
90602,2020/4/5 - 2020/4/11,16.999323,6.54298
90602,2020/4/12 - 2020/4/18,7.162033,2.75664
90602,2020/4/19 - 2020/4/25,12.819208,4.93407
90602,2020/4/26 - 2020/5/2,25.025064,9.63206
90602,2020/5/3 - 2020/5/9,21.238588,8.17466
90602,2020/5/10 - 2020/5/16,18.840721,7.25173
90602,2020/5/17 - 2020/5/23,25.255716,9.72084
90604,2020/4/5 - 2020/4/11,15.298788,3.63711
90604,2020/4/12 - 2020/4/18,7.6934733,1.82904
90604,2020/4/19 - 2020/4/25,7.238484,1.72087
90604,2020/4/26 - 2020/5/2,22.986412,5.46476
90604,2020/5/3 - 2020/5/9,17.683405,4.20403
90604,2020/5/10 - 2020/5/16,10.802648,2.56821
90604,2020/5/17 - 2020/5/23,10.099892,2.40113
90606,2020/4/19 - 2020/4/25,0.83444536,0.254381
90606,2020/4/26 - 2020/5/2,11.132686,3.3938
90606,2020/5/3 - 2020/5/9,7.699712,2.34726
90606,2020/5/10 - 2020/5/16,5.0337954,1.53455
90606,2020/5/17 - 2020/5/23,7.7885137,2.37433
90631,2020/4/26 - 2020/5/2,9.467374,1.40011
90631,2020/5/3 - 2020/5/9,6.5703077,0.971666
90631,2020/5/10 - 2020/5/16,2.636633,0.389925
90631,2020/5/17 - 2020/5/23,3.2791383,0.484943
90638,2020/4/5 - 2020/4/11,16.990765,3.44061
90638,2020/4/12 - 2020/4/18,9.140264,1.85089
90638,2020/4/19 - 2020/4/25,6.671379,1.35095
90638,2020/4/26 - 2020/5/2,21.876453,4.42996
90638,2020/5/3 - 2020/5/9,16.387695,3.31849
90638,2020/5/10 - 2020/5/16,13.349584,2.70328
90638,2020/5/17 - 2020/5/23,9.68938,1.96209
90640,2020/4/12 - 2020/4/18,10.180621,1.61144
90640,2020/4/19 - 2020/4/25,20.032251,3.17081
90640,2020/4/26 - 2020/5/2,38.58723,6.1078
90640,2020/5/3 - 2020/5/9,29.351828,4.64597
90640,2020/5/10 - 2020/5/16,28.891386,4.57309
90640,2020/5/17 - 2020/5/23,36.96689,5.85132
90650,2020/4/12 - 2020/4/18,28.999296,2.73873
90650,2020/4/19 - 2020/4/25,29.154684,2.7534
90650,2020/4/26 - 2020/5/2,57.407486,5.42163
90650,2020/5/3 - 2020/5/9,51.930626,4.90439
90650,2020/5/10 - 2020/5/16,39.947586,3.7727
90650,2020/5/17 - 2020/5/23,33.30911,3.14575
90660,2020/4/12 - 2020/4/18,17.613039,2.77896
90660,2020/4/19 - 2020/4/25,19.843908,3.13094
90660,2020/4/26 - 2020/5/2,39.339546,6.20693
90660,2020/5/3 - 2020/5/9,42.729836,6.74185
90660,2020/5/10 - 2020/5/16,39.606632,6.24907
90660,2020/5/17 - 2020/5/23,46.58815,7.35061
90670,2020/4/19 - 2020/4/25,-0.6723147,-0.405546
90670,2020/4/26 - 2020/5/2,9.000289,5.42906
90670,2020/5/3 - 2020/5/9,2.6468956,1.59663
90670,2020/5/10 - 2020/5/16,2.8859894,1.74085
90670,2020/5/17 - 2020/5/23,3.7217197,2.24498
90701,2020/4/12 - 2020/4/18,-1.7820435,-1.05709
90701,2020/4/19 - 2020/4/25,-2.940167,-1.74408
90701,2020/4/26 - 2020/5/2,3.9662654,2.35275
90701,2020/5/3 - 2020/5/9,-0.24161144,-0.143322
90701,2020/5/10 - 2020/5/16,-2.7255275,-1.61676
90701,2020/5/17 - 2020/5/23,-0.8609697,-0.510719
90703,2020/4/5 - 2020/4/11,12.155501,2.38516
90703,2020/4/12 - 2020/4/18,8.221594,1.61325
90703,2020/4/19 - 2020/4/25,6.432309,1.26215
90703,2020/4/26 - 2020/5/2,16.19206,3.17722
90703,2020/5/3 - 2020/5/9,8.005879,1.57092
90703,2020/5/10 - 2020/5/16,4.684734,0.919242
90703,2020/5/17 - 2020/5/23,6.326605,1.24141
90706,2020/4/5 - 2020/4/11,16.932596,2.18403
90706,2020/4/12 - 2020/4/18,19.900003,2.56678
90706,2020/4/19 - 2020/4/25,18.75063,2.41853
90706,2020/4/26 - 2020/5/2,40.964996,5.28383
90706,2020/5/3 - 2020/5/9,36.46185,4.703
90706,2020/5/10 - 2020/5/16,31.517138,4.06521
90706,2020/5/17 - 2020/5/23,29.535023,3.80955
90710,2020/4/12 - 2020/4/18,6.91252,2.45255
90710,2020/4/19 - 2020/4/25,2.7956705,0.9919
90710,2020/4/26 - 2020/5/2,7.3177247,2.59632
90710,2020/5/3 - 2020/5/9,5.3925443,1.91327
90710,2020/5/10 - 2020/5/16,4.9766893,1.76572
90710,2020/5/17 - 2020/5/23,5.374844,1.90699
90713,2020/4/5 - 2020/4/11,16.85491,5.79984
90713,2020/4/12 - 2020/4/18,9.26425,3.18786
90713,2020/4/19 - 2020/4/25,7.152826,2.46131
90713,2020/4/26 - 2020/5/2,15.435387,5.31138
90713,2020/5/3 - 2020/5/9,15.317305,5.27074
90713,2020/5/10 - 2020/5/16,10.290585,3.54103
90713,2020/5/17 - 2020/5/23,11.820513,4.06748
90716,2020/4/12 - 2020/4/18,-0.038577233,-0.0268943
90716,2020/4/19 - 2020/4/25,-2.8625002,-1.99561
90716,2020/4/26 - 2020/5/2,4.1131396,2.8675
90716,2020/5/3 - 2020/5/9,2.0931473,1.45925
90716,2020/5/10 - 2020/5/16,-0.9426999,-0.657209
90716,2020/5/17 - 2020/5/23,1.1501716,0.801849
90717,2020/4/5 - 2020/4/11,16.998829,7.83501
90717,2020/4/12 - 2020/4/18,2.9998116,1.38266
90717,2020/4/19 - 2020/4/25,2.4839773,1.1449
90717,2020/4/26 - 2020/5/2,11.402545,5.2556
90717,2020/5/3 - 2020/5/9,2.942486,1.35623
90717,2020/5/10 - 2020/5/16,0.043322995,0.0199682
90717,2020/5/17 - 2020/5/23,2.432001,1.12094
90723,2020/4/5 - 2020/4/11,16.587402,3.02822
90723,2020/4/12 - 2020/4/18,11.986842,2.18834
90723,2020/4/19 - 2020/4/25,12.267808,2.23963
90723,2020/4/26 - 2020/5/2,36.865833,6.73029
90723,2020/5/3 - 2020/5/9,36.960323,6.74754
90723,2020/5/10 - 2020/5/16,30.886318,5.63866
90723,2020/5/17 - 2020/5/23,22.463198,4.10092
90731,2020/4/5 - 2020/4/11,19.02168,3.07545
90731,2020/4/12 - 2020/4/18,15.297921,2.47339
90731,2020/4/19 - 2020/4/25,14.925051,2.4131
90731,2020/4/26 - 2020/5/2,41.10169,6.64538
90731,2020/5/3 - 2020/5/9,54.95609,8.88538
90731,2020/5/10 - 2020/5/16,145.48215,23.52177
90731,2020/5/17 - 2020/5/23,92.914734,15.02259
90732,2020/4/12 - 2020/4/18,-0.025724858,-0.0115498
90732,2020/4/19 - 2020/4/25,-0.8174353,-0.367007
90732,2020/4/26 - 2020/5/2,4.5590262,2.04688
90732,2020/5/3 - 2020/5/9,-0.613937,-0.275642
90732,2020/5/10 - 2020/5/16,-1.7979496,-0.807233
90732,2020/5/17 - 2020/5/23,0.09029013,0.0405379
90744,2020/4/5 - 2020/4/11,20.488174,3.58147
90744,2020/4/12 - 2020/4/18,13.648373,2.38583
90744,2020/4/19 - 2020/4/25,13.769041,2.40692
90744,2020/4/26 - 2020/5/2,35.06291,6.12924
90744,2020/5/3 - 2020/5/9,24.638021,4.30689
90744,2020/5/10 - 2020/5/16,24.886827,4.35039
90744,2020/5/17 - 2020/5/23,20.46998,3.57829
90745,2020/4/19 - 2020/4/25,4.178663,0.735408
90745,2020/4/26 - 2020/5/2,17.372772,3.05746
90745,2020/5/3 - 2020/5/9,6.6309996,1.167
90745,2020/5/10 - 2020/5/16,3.1618266,0.556454
90745,2020/5/17 - 2020/5/23,4.1538224,0.731036
90746,2020/4/5 - 2020/4/11,21.762856,8.06151
90746,2020/4/12 - 2020/4/18,28.911007,10.70937
90746,2020/4/19 - 2020/4/25,30.230965,11.19831
90746,2020/4/26 - 2020/5/2,45.465263,16.84148
90746,2020/5/3 - 2020/5/9,47.435184,17.57119
90746,2020/5/10 - 2020/5/16,41.5201,15.38009
90746,2020/5/17 - 2020/5/23,38.720413,14.34302
90755,2020/4/5 - 2020/4/11,40.622265,36.68256
90755,2020/4/12 - 2020/4/18,82.64067,74.62585
90755,2020/4/19 - 2020/4/25,114.3409,103.25167
90755,2020/4/26 - 2020/5/2,152.05615,137.30915
90755,2020/5/3 - 2020/5/9,146.22961,132.04769
90755,2020/5/10 - 2020/5/16,174.66817,157.72817
90755,2020/5/17 - 2020/5/23,196.80501,177.71809
91001,2020/4/5 - 2020/4/11,16.690626,4.42593
91001,2020/4/12 - 2020/4/18,8.024928,2.12801
91001,2020/4/19 - 2020/4/25,5.7111807,1.51446
91001,2020/4/26 - 2020/5/2,12.892128,3.41867
91001,2020/5/3 - 2020/5/9,9.224185,2.44602
91001,2020/5/10 - 2020/5/16,5.960333,1.58053
91001,2020/5/17 - 2020/5/23,11.703393,3.10344
91006,2020/4/26 - 2020/5/2,2.676878,0.81088
91006,2020/5/3 - 2020/5/9,-0.77250516,-0.234007
91006,2020/5/10 - 2020/5/16,-2.138006,-0.647645
91006,2020/5/17 - 2020/5/23,-0.8926862,-0.270413
91007,2020/4/5 - 2020/4/11,15.719678,4.55339
91007,2020/4/12 - 2020/4/18,1.4972955,0.43371
91007,2020/4/19 - 2020/4/25,-0.4418116,-0.127976
91007,2020/4/26 - 2020/5/2,7.398158,2.14296
91007,2020/5/3 - 2020/5/9,2.365309,0.68514
91007,2020/5/10 - 2020/5/16,0.8332657,0.241365
91007,2020/5/17 - 2020/5/23,2.2588482,0.654302
91008,2020/4/12 - 2020/4/18,1.7280148,12.42282
91008,2020/4/19 - 2020/4/25,-2.115851,-15.21101
91008,2020/4/26 - 2020/5/2,27.73465,199.38641
91008,2020/5/3 - 2020/5/9,29.980225,215.53001
91008,2020/5/10 - 2020/5/16,25.94062,186.489
91008,2020/5/17 - 2020/5/23,15.310095,110.06538
91010,2020/5/3 - 2020/5/9,0.5164873,0.194161
91010,2020/5/10 - 2020/5/16,-0.6821524,-0.256439
91010,2020/5/17 - 2020/5/23,0.4750111,0.178569
91011,2020/4/5 - 2020/4/11,11.845985,5.80032
91011,2020/4/12 - 2020/4/18,0.6413339,0.314025
91011,2020/4/19 - 2020/4/25,-1.7921788,-0.87753
91011,2020/4/26 - 2020/5/2,2.1061058,1.03124
91011,2020/5/3 - 2020/5/9,2.300204,1.12628
91011,2020/5/10 - 2020/5/16,0.1388585,0.0679912
91011,2020/5/17 - 2020/5/23,1.9411665,0.950481
91016,2020/4/12 - 2020/4/18,4.452537,1.0685
91016,2020/4/19 - 2020/4/25,2.5353887,0.60843
91016,2020/4/26 - 2020/5/2,13.212,3.17055
91016,2020/5/3 - 2020/5/9,9.570106,2.29659
91016,2020/5/10 - 2020/5/16,10.72477,2.57368
91016,2020/5/17 - 2020/5/23,15.861368,3.80633
91024,2020/4/19 - 2020/4/25,-3.212922,-2.91925
91024,2020/4/26 - 2020/5/2,0.16278134,0.147902
91024,2020/5/3 - 2020/5/9,-1.11671,-1.01464
91024,2020/5/10 - 2020/5/16,-1.8289008,-1.66173
91024,2020/5/17 - 2020/5/23,-0.2415583,-0.219479
91030,2020/4/5 - 2020/4/11,16.34642,6.3373
91030,2020/4/12 - 2020/4/18,1.317458,0.510761
91030,2020/4/19 - 2020/4/25,-1.5609989,-0.605179
91030,2020/4/26 - 2020/5/2,7.5416703,2.92381
91030,2020/5/3 - 2020/5/9,12.922239,5.00978
91030,2020/5/10 - 2020/5/16,15.676263,6.07748
91030,2020/5/17 - 2020/5/23,7.6642294,2.97132
91040,2020/4/5 - 2020/4/11,13.461892,6.66199
91040,2020/4/12 - 2020/4/18,7.061964,3.49481
91040,2020/4/19 - 2020/4/25,11.270016,5.57728
91040,2020/4/26 - 2020/5/2,20.204708,9.99887
91040,2020/5/3 - 2020/5/9,23.071884,11.41777
91040,2020/5/10 - 2020/5/16,32.7835,16.22383
91040,2020/5/17 - 2020/5/23,23.184546,11.47352
91042,2020/4/5 - 2020/4/11,14.442543,5.42321
91042,2020/4/12 - 2020/4/18,3.151245,1.1833
91042,2020/4/19 - 2020/4/25,0.16250148,0.0610197
91042,2020/4/26 - 2020/5/2,8.767041,3.29204
91042,2020/5/3 - 2020/5/9,12.578792,4.72336
91042,2020/5/10 - 2020/5/16,10.835898,4.0689
91042,2020/5/17 - 2020/5/23,8.2496,3.09774
91104,2020/4/5 - 2020/4/11,17.538216,4.61848
91104,2020/4/12 - 2020/4/18,20.910328,5.50649
91104,2020/4/19 - 2020/4/25,35.11314,9.24663
91104,2020/4/26 - 2020/5/2,86.15577,22.68809
91104,2020/5/3 - 2020/5/9,89.83153,23.65606
91104,2020/5/10 - 2020/5/16,88.43598,23.28856
91104,2020/5/17 - 2020/5/23,100.49362,26.4638
91108,2020/4/12 - 2020/4/18,-1.9756899,-1.45937
91108,2020/4/19 - 2020/4/25,-4.165135,-3.07663
91108,2020/4/26 - 2020/5/2,-2.9548898,-2.18266
91108,2020/5/3 - 2020/5/9,-2.0035095,-1.47992
91108,2020/5/10 - 2020/5/16,-2.354006,-1.73881
91108,2020/5/17 - 2020/5/23,-0.27282485,-0.201525
91208,2020/4/5 - 2020/4/11,25.6329,18.93404
91208,2020/4/12 - 2020/4/18,41.82861,30.89719
91208,2020/4/19 - 2020/4/25,79.78813,58.93642
91208,2020/4/26 - 2020/5/2,110.22621,81.41986
91208,2020/5/3 - 2020/5/9,123.09032,90.92209
91208,2020/5/10 - 2020/5/16,140.1547,103.52689
91208,2020/5/17 - 2020/5/23,130.36597,96.29633
91301,2020/4/12 - 2020/4/18,4.422902,1.72561
91301,2020/4/19 - 2020/4/25,0.050925307,0.0198686
91301,2020/4/26 - 2020/5/2,4.821352,1.88106
91301,2020/5/3 - 2020/5/9,2.6068826,1.01708
91301,2020/5/10 - 2020/5/16,0.03555418,0.0138716
91301,2020/5/17 - 2020/5/23,1.025612,0.400145
91302,2020/4/5 - 2020/4/11,14.038012,5.27071
91302,2020/4/12 - 2020/4/18,3.4007683,1.27685
91302,2020/4/19 - 2020/4/25,-0.053565763,-0.0201118
91302,2020/4/26 - 2020/5/2,5.1215515,1.92294
91302,2020/5/3 - 2020/5/9,3.812905,1.43159
91302,2020/5/10 - 2020/5/16,2.8979528,1.08807
91302,2020/5/17 - 2020/5/23,2.8650532,1.07571
91304,2020/4/5 - 2020/4/11,15.947389,2.96635
91304,2020/4/12 - 2020/4/18,20.47245,3.80805
91304,2020/4/19 - 2020/4/25,29.318514,5.45349
91304,2020/4/26 - 2020/5/2,53.13709,9.88395
91304,2020/5/3 - 2020/5/9,68.028305,12.65384
91304,2020/5/10 - 2020/5/16,85.854805,15.96972
91304,2020/5/17 - 2020/5/23,64.10438,11.92396
91306,2020/4/5 - 2020/4/11,16.01128,3.25711
91306,2020/4/12 - 2020/4/18,11.697528,2.37958
91306,2020/4/19 - 2020/4/25,9.378806,1.90789
91306,2020/4/26 - 2020/5/2,28.345484,5.7662
91306,2020/5/3 - 2020/5/9,32.316444,6.57399
91306,2020/5/10 - 2020/5/16,36.441723,7.41318
91306,2020/5/17 - 2020/5/23,24.604908,5.00527
91311,2020/4/12 - 2020/4/18,8.754415,2.16586
91311,2020/4/19 - 2020/4/25,7.251727,1.79409
91311,2020/4/26 - 2020/5/2,17.172323,4.24847
91311,2020/5/3 - 2020/5/9,14.236351,3.52211
91311,2020/5/10 - 2020/5/16,18.053864,4.46657
91311,2020/5/17 - 2020/5/23,10.983213,2.71727
91316,2020/4/5 - 2020/4/11,19.030762,6.35121
91316,2020/4/12 - 2020/4/18,6.134133,2.04717
91316,2020/4/19 - 2020/4/25,3.4541154,1.15276
91316,2020/4/26 - 2020/5/2,11.333398,3.78234
91316,2020/5/3 - 2020/5/9,8.669222,2.89321
91316,2020/5/10 - 2020/5/16,5.654557,1.88712
91316,2020/5/17 - 2020/5/23,6.353607,2.12041
91326,2020/4/12 - 2020/4/18,5.3451395,1.44327
91326,2020/4/19 - 2020/4/25,2.432876,0.656913
91326,2020/4/26 - 2020/5/2,9.454934,2.55297
91326,2020/5/3 - 2020/5/9,5.7030134,1.5399
91326,2020/5/10 - 2020/5/16,3.6339247,0.981214
91326,2020/5/17 - 2020/5/23,2.6472023,0.714784
91330,2020/4/5 - 2020/4/11,12.295698,37.56706
91330,2020/4/12 - 2020/4/18,14.52854,44.38906
91330,2020/4/19 - 2020/4/25,20.631874,63.03658
91330,2020/4/26 - 2020/5/2,38.8956,118.83776
91330,2020/5/3 - 2020/5/9,33.715218,103.01014
91330,2020/5/10 - 2020/5/16,32.068783,97.97978
91330,2020/5/17 - 2020/5/23,20.808664,63.57673
91331,2020/4/12 - 2020/4/18,29.80154,2.81681
91331,2020/4/19 - 2020/4/25,37.17748,3.51397
91331,2020/4/26 - 2020/5/2,70.98299,6.70923
91331,2020/5/3 - 2020/5/9,97.091034,9.17693
91331,2020/5/10 - 2020/5/16,107.31586,10.14337
91331,2020/5/17 - 2020/5/23,105.17366,9.94089
91335,2020/4/5 - 2020/4/11,17.469868,2.16952
91335,2020/4/12 - 2020/4/18,20.941507,2.60065
91335,2020/4/19 - 2020/4/25,29.333172,3.64279
91335,2020/4/26 - 2020/5/2,51.062447,6.34127
91335,2020/5/3 - 2020/5/9,52.980072,6.57941
91335,2020/5/10 - 2020/5/16,56.632027,7.03294
91335,2020/5/17 - 2020/5/23,55.88981,6.94076
91340,2020/4/5 - 2020/4/11,15.727215,4.3413
91340,2020/4/12 - 2020/4/18,5.4570436,1.50635
91340,2020/4/19 - 2020/4/25,6.0107255,1.65918
91340,2020/4/26 - 2020/5/2,18.105991,4.99793
91340,2020/5/3 - 2020/5/9,20.25694,5.59167
91340,2020/5/10 - 2020/5/16,21.593967,5.96074
91340,2020/5/17 - 2020/5/23,22.57612,6.23185
91342,2020/4/5 - 2020/4/11,17.769842,1.84168
91342,2020/4/12 - 2020/4/18,32.416134,3.35964
91342,2020/4/19 - 2020/4/25,36.62373,3.79572
91342,2020/4/26 - 2020/5/2,65.51372,6.7899
91342,2020/5/3 - 2020/5/9,79.31366,8.22014
91342,2020/5/10 - 2020/5/16,75.89344,7.86566
91342,2020/5/17 - 2020/5/23,74.36603,7.70736
91343,2020/4/12 - 2020/4/18,11.580276,1.73904
91343,2020/4/19 - 2020/4/25,16.13718,2.42336
91343,2020/4/26 - 2020/5/2,35.023205,5.25953
91343,2020/5/3 - 2020/5/9,40.710682,6.11363
91343,2020/5/10 - 2020/5/16,44.080257,6.61965
91343,2020/5/17 - 2020/5/23,43.005005,6.45818
91344,2020/4/5 - 2020/4/11,14.566856,2.73474
91344,2020/4/12 - 2020/4/18,11.420157,2.14399
91344,2020/4/19 - 2020/4/25,11.50003,2.15898
91344,2020/4/26 - 2020/5/2,26.88583,5.04747
91344,2020/5/3 - 2020/5/9,25.834223,4.85004
91344,2020/5/10 - 2020/5/16,17.718678,3.32645
91344,2020/5/17 - 2020/5/23,19.74299,3.70649
91345,2020/4/12 - 2020/4/18,1.3309622,0.693029
91345,2020/4/19 - 2020/4/25,0.94440615,0.49175
91345,2020/4/26 - 2020/5/2,12.690334,6.60783
91345,2020/5/3 - 2020/5/9,12.947274,6.74162
91345,2020/5/10 - 2020/5/16,11.452992,5.96355
91345,2020/5/17 - 2020/5/23,9.879088,5.14402
91350,2020/4/5 - 2020/4/11,20.12487,5.38818
91350,2020/4/12 - 2020/4/18,31.306221,8.38185
91350,2020/4/19 - 2020/4/25,27.924417,7.47642
91350,2020/4/26 - 2020/5/2,59.96014,16.05359
91350,2020/5/3 - 2020/5/9,69.15992,18.51671
91350,2020/5/10 - 2020/5/16,70.42125,18.85442
91350,2020/5/17 - 2020/5/23,62.27039,16.67213
91352,2020/4/5 - 2020/4/11,15.141957,3.19195
91352,2020/4/12 - 2020/4/18,10.129342,2.13528
91352,2020/4/19 - 2020/4/25,10.50234,2.21391
91352,2020/4/26 - 2020/5/2,29.547203,6.22859
91352,2020/5/3 - 2020/5/9,27.516663,5.80055
91352,2020/5/10 - 2020/5/16,34.413895,7.2545
91352,2020/5/17 - 2020/5/23,32.477444,6.84629
91354,2020/4/12 - 2020/4/18,-0.22562744,-0.0702977
91354,2020/4/19 - 2020/4/25,-2.1710403,-0.676421
91354,2020/4/26 - 2020/5/2,4.628269,1.44201
91354,2020/5/3 - 2020/5/9,0.72940165,0.227256
91354,2020/5/10 - 2020/5/16,-0.48110202,-0.149895
91354,2020/5/17 - 2020/5/23,0.90246946,0.281178
91356,2020/4/5 - 2020/4/11,17.297295,5.61528
91356,2020/4/12 - 2020/4/18,6.814355,2.21217
91356,2020/4/19 - 2020/4/25,2.4388347,0.791727
91356,2020/4/26 - 2020/5/2,11.585179,3.76093
91356,2020/5/3 - 2020/5/9,9.666946,3.13821
91356,2020/5/10 - 2020/5/16,5.36626,1.74207
91356,2020/5/17 - 2020/5/23,6.9788275,2.26556
91361,2020/4/19 - 2020/4/25,-1.5209717,-0.744188
91361,2020/4/26 - 2020/5/2,2.0305061,0.993495
91361,2020/5/3 - 2020/5/9,-1.1612327,-0.568173
91361,2020/5/10 - 2020/5/16,-1.7904996,-0.876064
91361,2020/5/17 - 2020/5/23,0.87551415,0.428376
91364,2020/4/5 - 2020/4/11,17.991678,6.58072
91364,2020/4/12 - 2020/4/18,12.448079,4.55306
91364,2020/4/19 - 2020/4/25,11.258477,4.11795
91364,2020/4/26 - 2020/5/2,20.528257,7.50851
91364,2020/5/3 - 2020/5/9,12.703176,4.64637
91364,2020/5/10 - 2020/5/16,9.77973,3.57708
91364,2020/5/17 - 2020/5/23,9.211419,3.36921
91381,2020/4/5 - 2020/4/11,12.499083,6.13572
91381,2020/4/12 - 2020/4/18,1.0781056,0.529235
91381,2020/4/19 - 2020/4/25,-0.74559236,-0.366007
91381,2020/4/26 - 2020/5/2,3.641488,1.78758
91381,2020/5/3 - 2020/5/9,0.12325711,0.0605062
91381,2020/5/10 - 2020/5/16,-0.8379927,-0.411366
91381,2020/5/17 - 2020/5/23,1.8999383,0.932668
91387,2020/4/12 - 2020/4/18,4.909356,1.12299
91387,2020/4/19 - 2020/4/25,3.253235,0.744158
91387,2020/4/26 - 2020/5/2,13.010536,2.97608
91387,2020/5/3 - 2020/5/9,6.257163,1.43129
91387,2020/5/10 - 2020/5/16,4.0407796,0.924304
91387,2020/5/17 - 2020/5/23,3.5824885,0.819473
91390,2020/4/19 - 2020/4/25,-2.3162956,-1.21571
91390,2020/4/26 - 2020/5/2,1.353298,0.710281
91390,2020/5/3 - 2020/5/9,-0.37259725,-0.195558
91390,2020/5/10 - 2020/5/16,-1.1133268,-0.584331
91390,2020/5/17 - 2020/5/23,1.5169992,0.7962
91401,2020/4/5 - 2020/4/11,17.265705,4.16925
91401,2020/4/12 - 2020/4/18,8.388241,2.02556
91401,2020/4/19 - 2020/4/25,5.412526,1.30699
91401,2020/4/26 - 2020/5/2,16.61572,4.0123
91401,2020/5/3 - 2020/5/9,17.551104,4.23817
91401,2020/5/10 - 2020/5/16,12.007676,2.89956
91401,2020/5/17 - 2020/5/23,7.144897,1.72532
91402,2020/4/12 - 2020/4/18,22.732168,3.21594
91402,2020/4/19 - 2020/4/25,29.491602,4.1722
91402,2020/4/26 - 2020/5/2,55.421776,7.84056
91402,2020/5/3 - 2020/5/9,83.389915,11.79723
91402,2020/5/10 - 2020/5/16,94.91015,13.42701
91402,2020/5/17 - 2020/5/23,91.30742,12.91733
91405,2020/4/5 - 2020/4/11,19.395266,3.50196
91405,2020/4/12 - 2020/4/18,21.236113,3.83434
91405,2020/4/19 - 2020/4/25,33.751713,6.09413
91405,2020/4/26 - 2020/5/2,65.194824,11.77142
91405,2020/5/3 - 2020/5/9,88.04697,15.89755
91405,2020/5/10 - 2020/5/16,87.48216,15.79557
91405,2020/5/17 - 2020/5/23,87.63216,15.82265
91406,2020/4/5 - 2020/4/11,16.06482,2.9095
91406,2020/4/12 - 2020/4/18,12.240149,2.21682
91406,2020/4/19 - 2020/4/25,8.918788,1.61528
91406,2020/4/26 - 2020/5/2,23.787254,4.30811
91406,2020/5/3 - 2020/5/9,17.58165,3.18422
91406,2020/5/10 - 2020/5/16,23.24527,4.20996
91406,2020/5/17 - 2020/5/23,20.925404,3.7898
91423,2020/4/5 - 2020/4/11,20.442919,6.0595
91423,2020/4/12 - 2020/4/18,15.2344675,4.51566
91423,2020/4/19 - 2020/4/25,16.389301,4.85796
91423,2020/4/26 - 2020/5/2,22.626093,6.70661
91423,2020/5/3 - 2020/5/9,18.520576,5.48969
91423,2020/5/10 - 2020/5/16,14.340508,4.25068
91423,2020/5/17 - 2020/5/23,23.307352,6.90854
91502,2020/4/5 - 2020/4/11,22.738998,19.60596
91502,2020/4/12 - 2020/4/18,27.5018,23.71254
91502,2020/4/19 - 2020/4/25,34.777843,29.98607
91502,2020/4/26 - 2020/5/2,45.0975,38.88386
