ZIP,date_start - date_end,Predictd new cases,cases/10000 population
90291,2020/5/10 - 2020/5/16,4.8704944,1.76948
90291,2020/5/17 - 2020/5/23,2.6233697,0.953086
90292,2020/4/12 - 2020/4/18,2.4085033,1.07092
90292,2020/4/19 - 2020/4/25,-2.0681274,-0.919576
90292,2020/4/26 - 2020/5/2,0.843927,0.375245
90292,2020/5/3 - 2020/5/9,-2.451288,-1.08995
90292,2020/5/10 - 2020/5/16,-3.2831354,-1.45982
90292,2020/5/17 - 2020/5/23,-2.4281,-1.07964
90293,2020/4/12 - 2020/4/18,-0.5241033,-0.412875
90293,2020/4/19 - 2020/4/25,-4.01077,-3.15958
90293,2020/4/26 - 2020/5/2,-0.8898149,-0.700973
90293,2020/5/3 - 2020/5/9,-2.9789562,-2.34674
90293,2020/5/10 - 2020/5/16,-3.2065332,-2.52602
90293,2020/5/17 - 2020/5/23,-2.4210398,-1.90723
90304,2020/4/12 - 2020/4/18,10.804038,4.22181
90304,2020/4/19 - 2020/4/25,5.529852,2.16086
90304,2020/4/26 - 2020/5/2,17.239408,6.73651
90304,2020/5/3 - 2020/5/9,10.397355,4.0629
90304,2020/5/10 - 2020/5/16,10.612485,4.14696
90304,2020/5/17 - 2020/5/23,7.7836514,3.04156
90403,2020/4/5 - 2020/4/11,27.981556,11.48951
90403,2020/4/12 - 2020/4/18,16.157871,6.63459
90403,2020/4/19 - 2020/4/25,8.531437,3.50309
90403,2020/5/3 - 2020/5/9,11.747185,4.82351
90403,2020/5/17 - 2020/5/23,10.258134,4.21209
90502,2020/4/12 - 2020/4/18,4.1979003,2.30806
90502,2020/4/19 - 2020/4/25,0.011208003,0.00616231
90502,2020/4/26 - 2020/5/2,4.691252,2.57931
90502,2020/5/3 - 2020/5/9,5.136388,2.82405
90502,2020/5/10 - 2020/5/16,3.4944828,1.92131
90502,2020/5/17 - 2020/5/23,2.1833017,1.20041
90503,2020/4/5 - 2020/4/11,26.6861,5.94239
90503,2020/4/12 - 2020/4/18,28.15834,6.27023
90503,2020/4/19 - 2020/4/25,34.318203,7.64189
90503,2020/4/26 - 2020/5/2,59.01237,13.14073
90503,2020/5/3 - 2020/5/9,38.973045,8.67842
90503,2020/5/10 - 2020/5/16,32.647865,7.26994
90503,2020/5/17 - 2020/5/23,23.405842,5.21195
90505,2020/4/12 - 2020/4/18,7.071762,1.87874
90505,2020/4/19 - 2020/4/25,4.242556,1.12711
90505,2020/4/26 - 2020/5/2,17.13479,4.55216
90505,2020/5/3 - 2020/5/9,12.519541,3.32604
90505,2020/5/10 - 2020/5/16,10.170684,2.70202
90505,2020/5/17 - 2020/5/23,5.097092,1.35413
90601,2020/4/19 - 2020/4/25,-0.30233428,-0.0914557
90601,2020/4/26 - 2020/5/2,5.5174165,1.66901
90601,2020/5/3 - 2020/5/9,2.7803648,0.841057
90601,2020/5/10 - 2020/5/16,1.7630683,0.533326
90601,2020/5/17 - 2020/5/23,0.67444783,0.20402
90602,2020/4/5 - 2020/4/11,20.641289,7.94476
90602,2020/4/12 - 2020/4/18,8.762631,3.37271
90602,2020/4/19 - 2020/4/25,10.71463,4.12403
90602,2020/4/26 - 2020/5/2,23.39347,9.00407
90602,2020/5/3 - 2020/5/9,17.565619,6.76095
90602,2020/5/10 - 2020/5/16,15.595829,6.00278
90602,2020/5/17 - 2020/5/23,17.063488,6.56768
90604,2020/4/5 - 2020/4/11,19.069887,4.53365
90604,2020/4/12 - 2020/4/18,9.065502,2.15522
90604,2020/4/19 - 2020/4/25,5.7577105,1.36883
90604,2020/4/26 - 2020/5/2,22.103205,5.25479
90604,2020/5/3 - 2020/5/9,14.877359,3.53692
90604,2020/5/10 - 2020/5/16,11.075603,2.6331
90604,2020/5/17 - 2020/5/23,7.835162,1.86272
90606,2020/4/19 - 2020/4/25,1.7012721,0.518633
90606,2020/4/26 - 2020/5/2,11.048552,3.36815
90606,2020/5/3 - 2020/5/9,6.9311004,2.11295
90606,2020/5/10 - 2020/5/16,4.960013,1.51206
90606,2020/5/17 - 2020/5/23,5.7608085,1.75618
90631,2020/4/26 - 2020/5/2,12.004073,1.77525
90631,2020/5/3 - 2020/5/9,11.33708,1.67661
90631,2020/5/10 - 2020/5/16,6.7397485,0.996724
90631,2020/5/17 - 2020/5/23,6.6179743,0.978715
90638,2020/4/5 - 2020/4/11,22.756136,4.60809
90638,2020/4/12 - 2020/4/18,11.3837385,2.30519
90638,2020/4/19 - 2020/4/25,7.066253,1.43091
90638,2020/4/26 - 2020/5/2,22.925873,4.64246
90638,2020/5/3 - 2020/5/9,15.424483,3.12344
90638,2020/5/10 - 2020/5/16,13.855499,2.80572
90638,2020/5/17 - 2020/5/23,8.595378,1.74055
90640,2020/4/12 - 2020/4/18,10.946336,1.73265
90640,2020/4/19 - 2020/4/25,16.50068,2.61182
90640,2020/4/26 - 2020/5/2,38.62631,6.11398
90640,2020/5/3 - 2020/5/9,26.94812,4.2655
90640,2020/5/10 - 2020/5/16,27.547808,4.36042
90640,2020/5/17 - 2020/5/23,29.953545,4.74121
90650,2020/4/12 - 2020/4/18,26.10102,2.46501
90650,2020/4/19 - 2020/4/25,26.765648,2.52778
90650,2020/4/26 - 2020/5/2,55.450268,5.23679
90650,2020/5/3 - 2020/5/9,49.3769,4.66321
90650,2020/5/10 - 2020/5/16,43.135887,4.0738
90650,2020/5/17 - 2020/5/23,31.097351,2.93687
90660,2020/4/12 - 2020/4/18,17.149076,2.70576
90660,2020/4/19 - 2020/4/25,17.627254,2.7812
90660,2020/4/26 - 2020/5/2,37.791924,5.96275
90660,2020/5/3 - 2020/5/9,38.10825,6.01266
90660,2020/5/10 - 2020/5/16,37.805016,5.96482
90660,2020/5/17 - 2020/5/23,37.467228,5.91152
90670,2020/4/19 - 2020/4/25,0.91116816,0.549625
90670,2020/4/26 - 2020/5/2,11.343109,6.84227
90670,2020/5/3 - 2020/5/9,3.9807918,2.40125
90670,2020/5/10 - 2020/5/16,3.9319966,2.37182
90670,2020/5/17 - 2020/5/23,3.3604062,2.02703
90701,2020/4/12 - 2020/4/18,1.3166715,0.781037
90701,2020/4/19 - 2020/4/25,-1.9119418,-1.13415
90701,2020/4/26 - 2020/5/2,4.2859983,2.54241
90701,2020/5/3 - 2020/5/9,-0.87939626,-0.521649
90701,2020/5/10 - 2020/5/16,-2.1185274,-1.25669
90701,2020/5/17 - 2020/5/23,-0.96621,-0.573146
90703,2020/4/5 - 2020/4/11,14.494831,2.84419
90703,2020/4/12 - 2020/4/18,8.271666,1.62307
90703,2020/4/19 - 2020/4/25,4.7040515,0.923033
90703,2020/4/26 - 2020/5/2,15.595249,3.06011
90703,2020/5/3 - 2020/5/9,6.4141316,1.25859
90703,2020/5/10 - 2020/5/16,3.8297515,0.751477
90703,2020/5/17 - 2020/5/23,3.771294,0.740006
90706,2020/4/5 - 2020/4/11,21.923115,2.82773
90706,2020/4/12 - 2020/4/18,19.271946,2.48577
90706,2020/4/19 - 2020/4/25,15.516827,2.00142
90706,2020/4/26 - 2020/5/2,38.8113,5.00604
90706,2020/5/3 - 2020/5/9,31.852121,4.10841
90706,2020/5/10 - 2020/5/16,30.480686,3.93152
90706,2020/5/17 - 2020/5/23,24.844765,3.20458
90710,2020/4/12 - 2020/4/18,8.095682,2.87234
90710,2020/4/19 - 2020/4/25,3.3119652,1.17508
90710,2020/4/26 - 2020/5/2,8.113355,2.87861
90710,2020/5/3 - 2020/5/9,4.4139376,1.56606
90710,2020/5/10 - 2020/5/16,4.437494,1.57442
90710,2020/5/17 - 2020/5/23,3.9610934,1.40539
90713,2020/4/5 - 2020/4/11,20.0189,6.88858
90713,2020/4/12 - 2020/4/18,12.132177,4.17473
90713,2020/4/19 - 2020/4/25,8.652569,2.97738
90713,2020/4/26 - 2020/5/2,18.385952,6.32668
90713,2020/5/3 - 2020/5/9,14.83578,5.10505
90713,2020/5/10 - 2020/5/16,11.8458185,4.07619
90713,2020/5/17 - 2020/5/23,10.192362,3.50723
90716,2020/4/12 - 2020/4/18,5.9986525,4.18199
90716,2020/4/19 - 2020/4/25,1.7423958,1.21472
90716,2020/4/26 - 2020/5/2,10.329283,7.20112
90716,2020/5/3 - 2020/5/9,5.4021373,3.76613
90716,2020/5/10 - 2020/5/16,3.1796422,2.21671
90716,2020/5/17 - 2020/5/23,2.8191664,1.9654
90717,2020/4/5 - 2020/4/11,20.37813,9.39257
90717,2020/4/12 - 2020/4/18,4.5115614,2.07944
90717,2020/4/19 - 2020/4/25,1.4527267,0.669583
90717,2020/4/26 - 2020/5/2,11.113081,5.12218
90717,2020/5/3 - 2020/5/9,2.2630603,1.04308
90717,2020/5/10 - 2020/5/16,0.23893909,0.11013
90717,2020/5/17 - 2020/5/23,1.380232,0.636169
90723,2020/4/5 - 2020/4/11,21.035162,3.84022
90723,2020/4/12 - 2020/4/18,11.46555,2.09317
90723,2020/4/19 - 2020/4/25,9.8816595,1.80401
90723,2020/4/26 - 2020/5/2,32.79032,5.98626
90723,2020/5/3 - 2020/5/9,30.430681,5.55548
90723,2020/5/10 - 2020/5/16,26.975962,4.92478
90723,2020/5/17 - 2020/5/23,16.898691,3.08505
90731,2020/4/5 - 2020/4/11,24.771948,4.00517
90731,2020/4/12 - 2020/4/18,16.46644,2.66232
90731,2020/4/19 - 2020/4/25,12.771282,2.06488
90731,2020/4/26 - 2020/5/2,38.20638,6.17726
90731,2020/5/3 - 2020/5/9,47.38466,7.66122
90731,2020/5/10 - 2020/5/16,137.16403,22.17688
90731,2020/5/17 - 2020/5/23,102.4977,16.57198
90732,2020/4/12 - 2020/4/18,4.250991,1.90858
90732,2020/4/19 - 2020/4/25,0.99815196,0.448144
90732,2020/4/26 - 2020/5/2,6.7390614,3.02566
90732,2020/5/3 - 2020/5/9,0.28901306,0.129759
90732,2020/5/10 - 2020/5/16,-0.09437417,-0.0423716
90732,2020/5/17 - 2020/5/23,0.80851036,0.363
90744,2020/4/5 - 2020/4/11,22.827456,3.9904
90744,2020/4/12 - 2020/4/18,18.018562,3.14977
90744,2020/4/19 - 2020/4/25,15.578845,2.72329
90744,2020/4/26 - 2020/5/2,40.58561,7.09464
90744,2020/5/3 - 2020/5/9,25.823784,4.51417
90744,2020/5/10 - 2020/5/16,25.043823,4.37783
90744,2020/5/17 - 2020/5/23,17.253164,3.01597
90745,2020/4/19 - 2020/4/25,3.0218163,0.531813
90745,2020/4/26 - 2020/5/2,16.864025,2.96792
90745,2020/5/3 - 2020/5/9,5.2097716,0.916874
90745,2020/5/10 - 2020/5/16,2.7474794,0.483532
90745,2020/5/17 - 2020/5/23,2.3365417,0.411211
90746,2020/4/5 - 2020/4/11,23.429869,8.67902
90746,2020/4/12 - 2020/4/18,24.378723,9.03049
90746,2020/4/19 - 2020/4/25,24.162905,8.95055
90746,2020/4/26 - 2020/5/2,39.792114,14.74
90746,2020/5/3 - 2020/5/9,37.42468,13.86305
90746,2020/5/10 - 2020/5/16,31.302528,11.59525
90746,2020/5/17 - 2020/5/23,24.376165,9.02955
90755,2020/4/5 - 2020/4/11,37.693043,34.03742
90755,2020/4/12 - 2020/4/18,65.39893,59.05628
90755,2020/4/19 - 2020/4/25,83.030785,74.97813
90755,2020/4/26 - 2020/5/2,114.36182,103.27056
90755,2020/5/3 - 2020/5/9,101.19167,91.3777
90755,2020/5/10 - 2020/5/16,112.57148,101.65386
90755,2020/5/17 - 2020/5/23,119.82543,108.20429
91001,2020/4/5 - 2020/4/11,20.640717,5.47339
91001,2020/4/12 - 2020/4/18,9.606958,2.54752
91001,2020/4/19 - 2020/4/25,4.5936,1.21811
91001,2020/4/26 - 2020/5/2,12.522085,3.32054
91001,2020/5/3 - 2020/5/9,7.0540915,1.87057
91001,2020/5/10 - 2020/5/16,4.851308,1.28644
91001,2020/5/17 - 2020/5/23,7.604869,2.01662
91006,2020/4/26 - 2020/5/2,3.1003084,0.939146
91006,2020/5/3 - 2020/5/9,-2.7928996,-0.846026
91006,2020/5/10 - 2020/5/16,-3.0854595,-0.934648
91006,2020/5/17 - 2020/5/23,-3.0039914,-0.90997
91007,2020/4/5 - 2020/4/11,20.101618,5.82267
91007,2020/4/12 - 2020/4/18,2.425977,0.702713
91007,2020/4/19 - 2020/4/25,-2.6563256,-0.769436
91007,2020/4/26 - 2020/5/2,5.4645715,1.58288
91007,2020/5/3 - 2020/5/9,-1.0229369,-0.296306
91007,2020/5/10 - 2020/5/16,-1.3046405,-0.377905
91007,2020/5/17 - 2020/5/23,-1.4988679,-0.434165
91008,2020/4/12 - 2020/4/18,6.1692705,44.35133
91008,2020/4/19 - 2020/4/25,0.33687466,2.42182
91008,2020/4/26 - 2020/5/2,22.557081,162.16449
91008,2020/5/3 - 2020/5/9,20.765034,149.28134
91008,2020/5/10 - 2020/5/16,21.626606,155.47524
91008,2020/5/17 - 2020/5/23,21.009369,151.03788
91010,2020/5/3 - 2020/5/9,-0.5442126,-0.204584
91010,2020/5/10 - 2020/5/16,-0.35867324,-0.134834
91010,2020/5/17 - 2020/5/23,-0.04668436,-0.0175499
91011,2020/4/5 - 2020/4/11,16.4057,8.03295
91011,2020/4/12 - 2020/4/18,2.3260486,1.13894
91011,2020/4/19 - 2020/4/25,-2.8211179,-1.38134
91011,2020/4/26 - 2020/5/2,-1.0990556,-0.538146
91011,2020/5/3 - 2020/5/9,-0.28325766,-0.138695
91011,2020/5/10 - 2020/5/16,0.42244852,0.206849
91011,2020/5/17 - 2020/5/23,1.944702,0.952212
91016,2020/4/12 - 2020/4/18,5.873454,1.40948
91016,2020/4/19 - 2020/4/25,1.1915132,0.285933
91016,2020/4/26 - 2020/5/2,12.6667,3.03969
91016,2020/5/3 - 2020/5/9,7.7277875,1.85448
91016,2020/5/10 - 2020/5/16,9.569272,2.29639
91016,2020/5/17 - 2020/5/23,11.365208,2.72737
91024,2020/4/19 - 2020/4/25,0.037275862,0.0338687
91024,2020/4/26 - 2020/5/2,4.2330923,3.84617
91024,2020/5/3 - 2020/5/9,0.6749084,0.613219
91024,2020/5/10 - 2020/5/16,1.2594788,1.14436
91024,2020/5/17 - 2020/5/23,0.6359031,0.577779
91030,2020/4/5 - 2020/4/11,20.796505,8.06254
91030,2020/4/12 - 2020/4/18,3.4765627,1.34782
91030,2020/4/19 - 2020/4/25,-2.0078917,-0.778434
91030,2020/4/26 - 2020/5/2,5.413371,2.09869
91030,2020/5/3 - 2020/5/9,8.815622,3.4177
91030,2020/5/10 - 2020/5/16,12.397552,4.80637
91030,2020/5/17 - 2020/5/23,4.681014,1.81477
91040,2020/4/5 - 2020/4/11,16.032196,7.93398
91040,2020/4/12 - 2020/4/18,9.040752,4.47407
91040,2020/4/19 - 2020/4/25,10.5199585,5.2061
91040,2020/4/26 - 2020/5/2,21.526417,10.65295
91040,2020/5/3 - 2020/5/9,20.516829,10.15333
91040,2020/5/10 - 2020/5/16,27.89735,13.80579
91040,2020/5/17 - 2020/5/23,17.742184,8.78022
91042,2020/4/5 - 2020/4/11,18.515636,6.95266
91042,2020/4/12 - 2020/4/18,6.0347342,2.26606
91042,2020/4/19 - 2020/4/25,-0.08606512,-0.0323176
91042,2020/4/26 - 2020/5/2,8.904251,3.34357
91042,2020/5/3 - 2020/5/9,10.355212,3.88841
91042,2020/5/10 - 2020/5/16,9.214999,3.46025
91042,2020/5/17 - 2020/5/23,5.107764,1.91798
91104,2020/4/5 - 2020/4/11,21.828037,5.74815
91104,2020/4/12 - 2020/4/18,19.175295,5.04959
91104,2020/4/19 - 2020/4/25,29.463886,7.75896
91104,2020/4/26 - 2020/5/2,74.87226,19.71672
91104,2020/5/3 - 2020/5/9,75.61742,19.91295
91104,2020/5/10 - 2020/5/16,71.725296,18.888
91104,2020/5/17 - 2020/5/23,70.28282,18.50814
91108,2020/4/12 - 2020/4/18,-0.41275913,-0.304889
91108,2020/4/19 - 2020/4/25,-3.8452337,-2.84033
91108,2020/4/26 - 2020/5/2,-5.444086,-4.02134
91108,2020/5/3 - 2020/5/9,-2.9551644,-2.18287
91108,2020/5/10 - 2020/5/16,-1.8142718,-1.34013
91108,2020/5/17 - 2020/5/23,0.17673722,0.130549
91208,2020/4/5 - 2020/4/11,27.804535,20.53814
91208,2020/4/12 - 2020/4/18,39.9604,29.51721
91208,2020/4/19 - 2020/4/25,66.77793,49.32629
91208,2020/4/26 - 2020/5/2,91.48064,67.57323
91208,2020/5/3 - 2020/5/9,92.70786,68.47973
91208,2020/5/10 - 2020/5/16,99.01095,73.13558
91208,2020/5/17 - 2020/5/23,83.30489,61.53412
91301,2020/4/12 - 2020/4/18,6.987788,2.7263
91301,2020/4/19 - 2020/4/25,1.1516153,0.449306
91301,2020/4/26 - 2020/5/2,5.844662,2.28031
91301,2020/5/3 - 2020/5/9,2.6463785,1.03249
91301,2020/5/10 - 2020/5/16,0.9638016,0.37603
91301,2020/5/17 - 2020/5/23,0.65490717,0.255514
91302,2020/4/5 - 2020/4/11,16.521011,6.20298
91302,2020/4/12 - 2020/4/18,5.367511,2.01529
91302,2020/4/19 - 2020/4/25,0.28213874,0.105932
91302,2020/4/26 - 2020/5/2,6.1297092,2.30146
91302,2020/5/3 - 2020/5/9,4.005049,1.50374
91302,2020/5/10 - 2020/5/16,3.6410825,1.36708
91302,2020/5/17 - 2020/5/23,2.2381864,0.840349
91304,2020/4/5 - 2020/4/11,20.799253,3.86884
91304,2020/4/12 - 2020/4/18,18.598017,3.45939
91304,2020/4/19 - 2020/4/25,26.351397,4.90158
91304,2020/4/26 - 2020/5/2,52.6533,9.79396
91304,2020/5/3 - 2020/5/9,60.918488,11.33135
91304,2020/5/10 - 2020/5/16,82.61197,15.36652
91304,2020/5/17 - 2020/5/23,56.563557,10.5213
91306,2020/4/5 - 2020/4/11,19.196672,3.9051
91306,2020/4/12 - 2020/4/18,11.486036,2.33655
91306,2020/4/19 - 2020/4/25,7.73287,1.57306
91306,2020/4/26 - 2020/5/2,25.677027,5.22337
91306,2020/5/3 - 2020/5/9,26.662624,5.42386
91306,2020/5/10 - 2020/5/16,31.316164,6.37051
91306,2020/5/17 - 2020/5/23,19.262669,3.91852
91311,2020/4/12 - 2020/4/18,10.124101,2.50473
91311,2020/4/19 - 2020/4/25,6.3197865,1.56353
91311,2020/4/26 - 2020/5/2,17.965014,4.44459
91311,2020/5/3 - 2020/5/9,11.50331,2.84595
91311,2020/5/10 - 2020/5/16,15.73305,3.89239
91311,2020/5/17 - 2020/5/23,7.759571,1.91974
91316,2020/4/5 - 2020/4/11,22.134157,7.38692
91316,2020/4/12 - 2020/4/18,7.901157,2.63688
91316,2020/4/19 - 2020/4/25,3.5886757,1.19766
91316,2020/4/26 - 2020/5/2,11.93359,3.98264
91316,2020/5/3 - 2020/5/9,7.435153,2.48136
91316,2020/5/10 - 2020/5/16,4.5945582,1.53336
91316,2020/5/17 - 2020/5/23,3.5502303,1.18483
91326,2020/4/12 - 2020/4/18,6.170125,1.66603
91326,2020/4/19 - 2020/4/25,2.1526356,0.581244
91326,2020/4/26 - 2020/5/2,9.287388,2.50773
91326,2020/5/3 - 2020/5/9,3.8858354,1.04923
91326,2020/5/10 - 2020/5/16,3.6959884,0.997972
91326,2020/5/17 - 2020/5/23,1.2866608,0.347418
91330,2020/4/5 - 2020/4/11,15.882595,48.52611
91330,2020/4/12 - 2020/4/18,13.076003,39.95112
91330,2020/4/19 - 2020/4/25,17.956362,54.86209
91330,2020/4/26 - 2020/5/2,37.62193,114.94632
91330,2020/5/3 - 2020/5/9,35.447952,108.30416
91330,2020/5/10 - 2020/5/16,47.028137,143.68511
91330,2020/5/17 - 2020/5/23,44.360294,135.53405
91331,2020/4/12 - 2020/4/18,26.897882,2.54236
91331,2020/4/19 - 2020/4/25,33.33092,3.1504
91331,2020/4/26 - 2020/5/2,66.87258,6.32072
91331,2020/5/3 - 2020/5/9,88.38853,8.35438
91331,2020/5/10 - 2020/5/16,107.26001,10.13809
91331,2020/5/17 - 2020/5/23,95.6324,9.03906
91335,2020/4/5 - 2020/4/11,22.663986,2.81456
91335,2020/4/12 - 2020/4/18,18.71958,2.32472
91335,2020/4/19 - 2020/4/25,23.929817,2.97176
91335,2020/4/26 - 2020/5/2,49.5688,6.15578
91335,2020/5/3 - 2020/5/9,46.688103,5.79804
91335,2020/5/10 - 2020/5/16,55.794594,6.92894
91335,2020/5/17 - 2020/5/23,49.751705,6.17849
91340,2020/4/5 - 2020/4/11,18.776907,5.18313
91340,2020/4/12 - 2020/4/18,7.0246406,1.93906
91340,2020/4/19 - 2020/4/25,4.824611,1.33177
91340,2020/4/26 - 2020/5/2,16.498144,4.5541
91340,2020/5/3 - 2020/5/9,15.439945,4.262
91340,2020/5/10 - 2020/5/16,17.300657,4.77563
91340,2020/5/17 - 2020/5/23,15.824967,4.36828
91342,2020/4/5 - 2020/4/11,23.703308,2.45663
91342,2020/4/12 - 2020/4/18,31.387737,3.25305
91342,2020/4/19 - 2020/4/25,36.26484,3.75852
91342,2020/4/26 - 2020/5/2,68.20609,7.06894
91342,2020/5/3 - 2020/5/9,78.244606,8.10934
91342,2020/5/10 - 2020/5/16,84.61088,8.76915
91342,2020/5/17 - 2020/5/23,72.9357,7.55912
91343,2020/4/12 - 2020/4/18,11.561244,1.73618
91343,2020/4/19 - 2020/4/25,13.026273,1.95619
91343,2020/4/26 - 2020/5/2,33.290096,4.99926
91343,2020/5/3 - 2020/5/9,33.797813,5.07551
91343,2020/5/10 - 2020/5/16,40.859253,6.13594
91343,2020/5/17 - 2020/5/23,35.24873,5.2934
91344,2020/4/5 - 2020/4/11,19.456804,3.65276
91344,2020/4/12 - 2020/4/18,11.586243,2.17517
91344,2020/4/19 - 2020/4/25,10.326251,1.93862
91344,2020/4/26 - 2020/5/2,27.648346,5.19062
91344,2020/5/3 - 2020/5/9,23.817669,4.47146
91344,2020/5/10 - 2020/5/16,19.466248,3.65454
91344,2020/5/17 - 2020/5/23,16.34023,3.06767
91345,2020/4/12 - 2020/4/18,3.715499,1.93465
91345,2020/4/19 - 2020/4/25,1.6384821,0.853154
91345,2020/4/26 - 2020/5/2,12.854584,6.69335
91345,2020/5/3 - 2020/5/9,11.660445,6.07157
91345,2020/5/10 - 2020/5/16,9.724733,5.06365
91345,2020/5/17 - 2020/5/23,6.9152927,3.60078
91350,2020/4/5 - 2020/4/11,24.418583,6.53777
91350,2020/4/12 - 2020/4/18,34.321766,9.18923
91350,2020/4/19 - 2020/4/25,32.835293,8.79124
91350,2020/4/26 - 2020/5/2,63.269035,16.9395
91350,2020/5/3 - 2020/5/9,70.09067,18.76591
91350,2020/5/10 - 2020/5/16,74.306885,19.89475
91350,2020/5/17 - 2020/5/23,57.51915,15.40004
91352,2020/4/5 - 2020/4/11,18.457256,3.89082
91352,2020/4/12 - 2020/4/18,11.708976,2.46827
91352,2020/4/19 - 2020/4/25,10.319228,2.17531
91352,2020/4/26 - 2020/5/2,29.48513,6.21551
91352,2020/5/3 - 2020/5/9,24.48234,5.16091
91352,2020/5/10 - 2020/5/16,30.921116,6.51822
91352,2020/5/17 - 2020/5/23,25.920557,5.46409
91354,2020/4/12 - 2020/4/18,1.047691,0.326424
91354,2020/4/19 - 2020/4/25,-2.5402203,-0.791445
91354,2020/4/26 - 2020/5/2,5.2864075,1.64706
91354,2020/5/3 - 2020/5/9,-0.5664509,-0.176486
91354,2020/5/10 - 2020/5/16,-0.33727625,-0.105084
91354,2020/5/17 - 2020/5/23,0.18240884,0.0568323
91356,2020/4/5 - 2020/4/11,21.234156,6.89331
91356,2020/4/12 - 2020/4/18,8.895764,2.88786
91356,2020/4/19 - 2020/4/25,3.0286782,0.983209
91356,2020/4/26 - 2020/5/2,13.052791,4.23737
91356,2020/5/3 - 2020/5/9,8.907441,2.89165
91356,2020/5/10 - 2020/5/16,6.011311,1.95147
91356,2020/5/17 - 2020/5/23,5.5341434,1.79657
91361,2020/4/19 - 2020/4/25,0.9664603,0.472874
91361,2020/4/26 - 2020/5/2,5.4975753,2.68988
91361,2020/5/3 - 2020/5/9,1.1073971,0.541832
91361,2020/5/10 - 2020/5/16,1.5166945,0.742095
91361,2020/5/17 - 2020/5/23,3.1905231,1.56107
91364,2020/4/5 - 2020/4/11,21.410221,7.8311
91364,2020/4/12 - 2020/4/18,14.303404,5.23168
91364,2020/4/19 - 2020/4/25,10.596362,3.87577
91364,2020/4/26 - 2020/5/2,20.966534,7.66881
91364,2020/5/3 - 2020/5/9,11.785425,4.31069
91364,2020/5/10 - 2020/5/16,9.592007,3.50842
91364,2020/5/17 - 2020/5/23,6.7320967,2.46236
91381,2020/4/5 - 2020/4/11,15.673109,7.69383
91381,2020/4/12 - 2020/4/18,3.1380067,1.54043
91381,2020/4/19 - 2020/4/25,0.5825452,0.285968
91381,2020/4/26 - 2020/5/2,6.594621,3.23726
91381,2020/5/3 - 2020/5/9,0.43470752,0.213395
91381,2020/5/10 - 2020/5/16,0.04158006,0.0204114
91381,2020/5/17 - 2020/5/23,1.6429386,0.806509
91387,2020/4/12 - 2020/4/18,5.894512,1.34833
91387,2020/4/19 - 2020/4/25,1.983686,0.453756
91387,2020/4/26 - 2020/5/2,14.57163,3.33317
91387,2020/5/3 - 2020/5/9,5.9778295,1.36739
91387,2020/5/10 - 2020/5/16,3.85823,0.882547
91387,2020/5/17 - 2020/5/23,2.1755116,0.497635
91390,2020/4/19 - 2020/4/25,0.20775579,0.109041
91390,2020/4/26 - 2020/5/2,4.929467,2.58724
91390,2020/5/3 - 2020/5/9,1.8937654,0.993946
91390,2020/5/10 - 2020/5/16,1.4798361,0.776695
91390,2020/5/17 - 2020/5/23,2.9017556,1.52299
91401,2020/4/5 - 2020/4/11,20.593328,4.97279
91401,2020/4/12 - 2020/4/18,7.978187,1.92654
91401,2020/4/19 - 2020/4/25,3.4547424,0.834237
91401,2020/4/26 - 2020/5/2,14.513399,3.50464
91401,2020/5/3 - 2020/5/9,13.264732,3.20311
91401,2020/5/10 - 2020/5/16,9.874198,2.38438
91401,2020/5/17 - 2020/5/23,4.4265294,1.0689
91402,2020/4/12 - 2020/4/18,24.614832,3.48228
91402,2020/4/19 - 2020/4/25,29.639729,4.19315
91402,2020/4/26 - 2020/5/2,58.748375,8.31118
91402,2020/5/3 - 2020/5/9,73.606804,10.41321
91402,2020/5/10 - 2020/5/16,90.39961,12.7889
91402,2020/5/17 - 2020/5/23,78.05308,11.04223
91405,2020/4/5 - 2020/4/11,22.217936,4.01162
91405,2020/4/12 - 2020/4/18,21.876453,3.94996
91405,2020/4/19 - 2020/4/25,31.428263,5.67461
91405,2020/4/26 - 2020/5/2,66.22032,11.95658
91405,2020/5/3 - 2020/5/9,77.04724,13.91146
91405,2020/5/10 - 2020/5/16,81.06723,14.6373
91405,2020/5/17 - 2020/5/23,69.66069,12.57776
91406,2020/4/5 - 2020/4/11,19.891882,3.60262
91406,2020/4/12 - 2020/4/18,12.480114,2.26028
91406,2020/4/19 - 2020/4/25,8.298685,1.50298
91406,2020/4/26 - 2020/5/2,22.601707,4.0934
91406,2020/5/3 - 2020/5/9,15.33428,2.77719
91406,2020/5/10 - 2020/5/16,20.105257,3.64127
91406,2020/5/17 - 2020/5/23,16.309114,2.95375
91423,2020/4/5 - 2020/4/11,23.108847,6.8497
91423,2020/4/12 - 2020/4/18,14.702987,4.35812
91423,2020/4/19 - 2020/4/25,14.598,4.327
91423,2020/4/26 - 2020/5/2,22.72696,6.73651
91423,2020/5/3 - 2020/5/9,15.591593,4.62151
91423,2020/5/10 - 2020/5/16,12.962546,3.84223
91423,2020/5/17 - 2020/5/23,15.772632,4.67517
91502,2020/4/5 - 2020/4/11,20.4875,17.66468
91502,2020/4/12 - 2020/4/18,23.067999,19.88964
91502,2020/4/19 - 2020/4/25,25.622458,22.09213
91502,2020/4/26 - 2020/5/2,39.814526,34.32879
