ZIP,date_start - date_end,Predicted new cases,cases/10000 population
91350,2020/3/31 - 2020/4/3,5.1973667,1.39153058
91350,2020/4/1 - 2020/4/4,4.9783955,1.332903738
91350,2020/4/2 - 2020/4/5,4.70418,1.259485881
91350,2020/4/3 - 2020/4/6,7.221403,1.933441264
91350,2020/4/4 - 2020/4/7,10.992737,2.943169161
91350,2020/4/5 - 2020/4/8,8.504949,2.277094676
91350,2020/4/6 - 2020/4/9,11.469014,3.070686524
91350,2020/4/7 - 2020/4/10,7.0426354,1.885578431
91350,2020/4/8 - 2020/4/11,6.9920826,1.872043533
91350,2020/4/9 - 2020/4/12,9.433042,2.525580073
91350,2020/4/10 - 2020/4/13,7.164448,1.918192178
91350,2020/4/11 - 2020/4/14,6.66387,1.784168637
91350,2020/4/12 - 2020/4/15,7.9163218,2.119497123
91350,2020/4/13 - 2020/4/16,10.051053,2.691044993
91350,2020/4/14 - 2020/4/17,12.181158,3.261354234
91350,2020/4/15 - 2020/4/18,8.373978,2.242028825
91350,2020/4/16 - 2020/4/19,9.909542,2.653157184
91350,2020/4/17 - 2020/4/20,13.090148,3.504725026
91350,2020/4/18 - 2020/4/21,23.164743,6.202073206
91350,2020/4/19 - 2020/4/22,20.46399,5.478979721
91350,2020/4/20 - 2020/4/23,18.37883,4.920704138
91350,2020/4/21 - 2020/4/24,14.945985,4.001602367
91350,2020/4/22 - 2020/4/25,13.335423,3.570394503
91350,2020/4/23 - 2020/4/26,14.332722,3.837408758
91350,2020/4/24 - 2020/4/27,9.038942,2.420064883
91350,2020/4/25 - 2020/4/28,12.978879,3.47493413
91350,2020/4/26 - 2020/4/29,13.087874,3.504116309
91350,2020/4/27 - 2020/4/30,14.678639,3.930023939
91350,2020/4/28 - 2020/5/1,14.633681,3.91798696
91350,2020/4/29 - 2020/5/2,11.701889,3.133035887
91350,2020/4/30 - 2020/5/3,13.487452,3.61109814
91350,2020/5/1 - 2020/5/4,13.536288,3.624173564
91350,2020/5/2 - 2020/5/5,16.068113,4.302038374
91350,2020/5/3 - 2020/5/6,11.691219,3.130179205
91350,2020/5/4 - 2020/5/7,13.112547,3.510722067
91350,2020/5/5 - 2020/5/8,12.96591,3.471461836
91350,2020/5/6 - 2020/5/9,8.970125,2.401639946
91350,2020/5/7 - 2020/5/10,9.453763,2.531127981
91350,2020/5/8 - 2020/5/11,8.526851,2.282958688
91350,2020/5/9 - 2020/5/12,10.71038,2.867571513
91350,2020/5/10 - 2020/5/13,13.362002,3.577510675
91350,2020/5/11 - 2020/5/14,14.136544,3.784884666
91364,2020/3/23 - 2020/3/26,1.7248894,0.630903218
91364,2020/3/24 - 2020/3/27,2.6952505,0.985826815
91364,2020/3/25 - 2020/3/28,1.7984743,0.657817963
91364,2020/3/26 - 2020/3/29,2.1518667,0.787076326
91364,2020/3/27 - 2020/3/30,2.6233823,0.959539989
91364,2020/3/28 - 2020/3/31,1.4741844,0.539204241
91364,2020/3/29 - 2020/4/1,1.6135961,0.59019608
91364,2020/3/30 - 2020/4/2,1.0928612,0.399729764
91364,2020/3/31 - 2020/4/3,1.4714515,0.538204653
91364,2020/4/1 - 2020/4/4,1.6746478,0.612526631
91364,2020/4/2 - 2020/4/5,2.6122248,0.955458968
91364,2020/4/3 - 2020/4/6,2.7737005,1.014521023
91364,2020/4/4 - 2020/4/7,3.409509,1.247077156
91364,2020/4/5 - 2020/4/8,3.5709934,1.306142437
91364,2020/4/6 - 2020/4/9,2.9861803,1.09223859
91364,2020/4/7 - 2020/4/10,2.7589533,1.009127042
91364,2020/4/8 - 2020/4/11,2.144731,0.784466366
91364,2020/4/9 - 2020/4/12,1.41121,0.516170425
91364,2020/4/10 - 2020/4/13,0.2993943,0.109507794
91364,2020/4/11 - 2020/4/14,1.0466627,0.382832
91364,2020/4/12 - 2020/4/15,1.4799347,0.541307495
91364,2020/4/13 - 2020/4/16,1.424064,0.520871997
91364,2020/4/14 - 2020/4/17,1.3467176,0.492581418
91364,2020/4/15 - 2020/4/18,0.6725606,0.245998746
91364,2020/4/16 - 2020/4/19,3.0417109,1.11254969
91364,2020/4/17 - 2020/4/20,4.5953274,1.68080738
91364,2020/4/18 - 2020/4/21,6.071271,2.220655063
91364,2020/4/19 - 2020/4/22,4.303004,1.573885804
91364,2020/4/20 - 2020/4/23,4.509496,1.649413391
91364,2020/4/21 - 2020/4/24,3.8992894,1.426221423
91364,2020/4/22 - 2020/4/25,0.91700494,0.335407806
91364,2020/4/23 - 2020/4/26,1.5938144,0.582960634
91364,2020/4/24 - 2020/4/27,0.42254588,0.15455226
91364,2020/4/25 - 2020/4/28,0.7508506,0.274634462
91364,2020/4/26 - 2020/4/29,0.9966609,0.364543119
91364,2020/4/27 - 2020/4/30,1.3553016,0.495721148
91364,2020/4/28 - 2020/5/1,1.8513277,0.677149838
91364,2020/4/29 - 2020/5/2,0.63136685,0.230931547
91364,2020/4/30 - 2020/5/3,1.7171701,0.62807978
91364,2020/5/1 - 2020/5/4,1.7081189,0.624769172
91364,2020/5/2 - 2020/5/5,1.6489747,0.603136305
91364,2020/5/3 - 2020/5/6,1.1523118,0.42147469
91364,2020/5/4 - 2020/5/7,2.465244,0.90169863
91364,2020/5/5 - 2020/5/8,2.813743,1.029167196
91364,2020/5/6 - 2020/5/9,1.888651,0.690801395
91364,2020/5/7 - 2020/5/10,2.1438506,0.784144318
91364,2020/5/8 - 2020/5/11,1.1279196,0.412552873
91364,2020/5/9 - 2020/5/12,-0.081027,-0.029636796
91364,2020/5/10 - 2020/5/13,1.1166826,0.408442812
91364,2020/5/11 - 2020/5/14,0.3939115,0.144078826
91606,2020/3/23 - 2020/3/26,-0.27127382,-0.060993305
91606,2020/3/24 - 2020/3/27,1.2570944,0.282645558
91606,2020/3/25 - 2020/3/28,2.0125985,0.452513381
91606,2020/3/26 - 2020/3/29,1.7533505,0.394223963
91606,2020/3/27 - 2020/3/30,1.6116047,0.362353784
91606,2020/3/28 - 2020/3/31,1.9364656,0.435395634
91606,2020/3/29 - 2020/4/1,4.0032735,0.900097465
91606,2020/3/30 - 2020/4/2,3.7049844,0.833030045
91606,2020/3/31 - 2020/4/3,4.205039,0.945462502
91606,2020/4/1 - 2020/4/4,5.049414,1.135312114
91606,2020/4/2 - 2020/4/5,5.2984824,1.191312712
91606,2020/4/3 - 2020/4/6,6.38732,1.436127359
91606,2020/4/4 - 2020/4/7,10.003627,2.24921909
91606,2020/4/5 - 2020/4/8,11.683854,2.627002002
91606,2020/4/6 - 2020/4/9,8.596438,1.932826335
91606,2020/4/7 - 2020/4/10,5.8450327,1.314199274
91606,2020/4/8 - 2020/4/11,7.8555536,1.766245532
91606,2020/4/9 - 2020/4/12,6.9175253,1.5553389
91606,2020/4/10 - 2020/4/13,5.3732147,1.20811555
91606,2020/4/11 - 2020/4/14,9.480834,2.131674163
91606,2020/4/12 - 2020/4/15,9.55728,2.148862215
91606,2020/4/13 - 2020/4/16,10.160315,2.284448817
91606,2020/4/14 - 2020/4/17,12.144404,2.7305523
91606,2020/4/15 - 2020/4/18,10.433405,2.345850554
91606,2020/4/16 - 2020/4/19,12.542945,2.820160291
91606,2020/4/17 - 2020/4/20,13.769579,3.095957131
91606,2020/4/18 - 2020/4/21,22.234877,4.999297741
91606,2020/4/19 - 2020/4/22,20.024118,4.502230062
91606,2020/4/20 - 2020/4/23,19.05534,4.284409527
91606,2020/4/21 - 2020/4/24,19.554735,4.396693764
91606,2020/4/22 - 2020/4/25,14.796221,3.326787656
91606,2020/4/23 - 2020/4/26,18.34828,4.125433931
91606,2020/4/24 - 2020/4/27,11.856226,2.665758154
91606,2020/4/25 - 2020/4/28,16.119293,3.624267743
91606,2020/4/26 - 2020/4/29,16.924898,3.805400249
91606,2020/4/27 - 2020/4/30,15.999635,3.597363689
91606,2020/4/28 - 2020/5/1,23.41513,5.264666475
91606,2020/4/29 - 2020/5/2,17.615929,3.960771798
91606,2020/4/30 - 2020/5/3,18.10295,4.070273663
91606,2020/5/1 - 2020/5/4,16.333658,3.672465649
91606,2020/5/2 - 2020/5/5,18.39501,4.135940731
91606,2020/5/3 - 2020/5/6,14.9934845,3.371140502
91606,2020/5/4 - 2020/5/7,15.983557,3.593748707
91606,2020/5/5 - 2020/5/8,11.827072,2.659203198
91606,2020/5/6 - 2020/5/9,12.894465,2.899196296
91606,2020/5/7 - 2020/5/10,9.363985,2.105401804
91606,2020/5/8 - 2020/5/11,11.048092,2.484056994
91606,2020/5/9 - 2020/5/12,16.979813,3.817747239
91606,2020/5/10 - 2020/5/13,15.695313,3.52893998
91606,2020/5/11 - 2020/5/14,11.988698,2.695543216
91754,2020/3/23 - 2020/3/26,1.3844417,0.41879174
91754,2020/3/24 - 2020/3/27,1.9470245,0.58897225
91754,2020/3/25 - 2020/3/28,0.95573,0.28910703
91754,2020/3/26 - 2020/3/29,0.79297745,0.2398746
91754,2020/3/27 - 2020/3/30,-0.020435499,-0.006181711
91754,2020/3/28 - 2020/3/31,-0.41014278,-0.124067632
91754,2020/3/29 - 2020/4/1,0.12636633,0.038225643
91754,2020/3/30 - 2020/4/2,-0.6613662,-0.200062383
91754,2020/3/31 - 2020/4/3,-0.6807102,-0.205913908
91754,2020/4/1 - 2020/4/4,-0.1568877,-0.047458314
91754,2020/4/2 - 2020/4/5,0.6602819,0.199734375
91754,2020/4/3 - 2020/4/6,1.0254129,0.310186012
91754,2020/4/4 - 2020/4/7,0.8660745,0.261986358
91754,2020/4/5 - 2020/4/8,0.3121952,0.094438627
91754,2020/4/6 - 2020/4/9,-0.21166253,-0.064027627
91754,2020/4/7 - 2020/4/10,-0.45749745,-0.138392355
91754,2020/4/8 - 2020/4/11,0.096208595,0.029102969
91754,2020/4/9 - 2020/4/12,0.3315915,0.100305973
91754,2020/4/10 - 2020/4/13,0.5223362,0.158005985
91754,2020/4/11 - 2020/4/14,-0.108986884,-0.032968384
91754,2020/4/12 - 2020/4/15,-0.764007,-0.231111069
91754,2020/4/13 - 2020/4/16,0.08567865,0.025917676
91754,2020/4/14 - 2020/4/17,0.2498926,0.075592174
91754,2020/4/15 - 2020/4/18,0.27985817,0.084656716
91754,2020/4/16 - 2020/4/19,0.72644573,0.219748846
91754,2020/4/17 - 2020/4/20,1.1021644,0.333403227
91754,2020/4/18 - 2020/4/21,2.2567391,0.682660518
91754,2020/4/19 - 2020/4/22,1.9946504,0.60337902
91754,2020/4/20 - 2020/4/23,1.4689187,0.444345901
91754,2020/4/21 - 2020/4/24,0.7408655,0.224110814
91754,2020/4/22 - 2020/4/25,-0.10260666,-0.031038375
91754,2020/4/23 - 2020/4/26,-0.07483339,-0.022637
91754,2020/4/24 - 2020/4/27,0.27977505,0.084631573
91754,2020/4/25 - 2020/4/28,2.8768277,0.870236468
91754,2020/4/26 - 2020/4/29,2.4045181,0.72736346
91754,2020/4/27 - 2020/4/30,2.7530212,0.832785178
91754,2020/4/28 - 2020/5/1,2.6819634,0.811290291
91754,2020/4/29 - 2020/5/2,1.0665311,0.322624194
91754,2020/4/30 - 2020/5/3,2.3677638,0.716245314
91754,2020/5/1 - 2020/5/4,3.2021344,0.968641288
91754,2020/5/2 - 2020/5/5,2.5680208,0.776822803
91754,2020/5/3 - 2020/5/6,2.4902987,0.753311981
91754,2020/5/4 - 2020/5/7,2.7530632,0.832797871
91754,2020/5/5 - 2020/5/8,1.2176225,0.368329154
91754,2020/5/6 - 2020/5/9,0.39788017,0.120358209
91754,2020/5/7 - 2020/5/10,1.3193376,0.39909783
91754,2020/5/8 - 2020/5/11,1.7627935,0.533242647
91754,2020/5/9 - 2020/5/12,1.817873,0.549904108
91754,2020/5/10 - 2020/5/13,3.5940201,1.087186196
91754,2020/5/11 - 2020/5/14,3.3118885,1.00184175
90025,2020/3/24 - 2020/3/27,3.3580585,0.700076814
90025,2020/3/25 - 2020/3/28,2.6035323,0.542775724
90025,2020/3/26 - 2020/3/29,1.9157276,0.399384497
90025,2020/3/27 - 2020/3/30,1.1244584,0.234423339
90025,2020/3/28 - 2020/3/31,1.4344347,0.299046147
90025,2020/3/29 - 2020/4/1,2.8800223,0.60041743
90025,2020/3/30 - 2020/4/2,2.4973989,0.520649374
90025,2020/3/31 - 2020/4/3,2.9942722,0.624235877
90025,2020/4/1 - 2020/4/4,3.5129852,0.732375431
90025,2020/4/2 - 2020/4/5,3.652611,0.761484149
90025,2020/4/3 - 2020/4/6,3.5160577,0.733015976
90025,2020/4/4 - 2020/4/7,2.7908213,0.581821109
90025,2020/4/5 - 2020/4/8,2.0443017,0.426189203
90025,2020/4/6 - 2020/4/9,1.2416682,0.258858846
90025,2020/4/7 - 2020/4/10,0.013799612,0.002876897
90025,2020/4/8 - 2020/4/11,0.24426034,0.05092258
90025,2020/4/9 - 2020/4/12,1.2002692,0.25022812
90025,2020/4/10 - 2020/4/13,1.2057607,0.251372968
90025,2020/4/11 - 2020/4/14,0.5654154,0.117875911
90025,2020/4/12 - 2020/4/15,-0.6423732,-0.133919821
90025,2020/4/13 - 2020/4/16,0.20981339,0.043741194
90025,2020/4/14 - 2020/4/17,0.7991807,0.166610521
90025,2020/4/15 - 2020/4/18,-0.42985776,-0.089615311
90025,2020/4/16 - 2020/4/19,1.2984455,0.270695575
90025,2020/4/17 - 2020/4/20,2.5082347,0.522908404
90025,2020/4/18 - 2020/4/21,2.8735654,0.599071327
90025,2020/4/19 - 2020/4/22,2.6572552,0.553975686
90025,2020/4/20 - 2020/4/23,2.7750604,0.57853533
90025,2020/4/21 - 2020/4/24,1.1830575,0.246639887
90025,2020/4/22 - 2020/4/25,-1.7816011,-0.371422243
90025,2020/4/23 - 2020/4/26,-0.6167577,-0.128579584
90025,2020/4/24 - 2020/4/27,-0.6097138,-0.127111096
90025,2020/4/25 - 2020/4/28,-1.4890622,-0.310434713
90025,2020/4/26 - 2020/4/29,-1.8947399,-0.395009041
90025,2020/4/27 - 2020/4/30,-0.94954723,-0.197958436
90025,2020/4/28 - 2020/5/1,-0.5833596,-0.121616861
90025,2020/4/29 - 2020/5/2,-1.558493,-0.324909421
90025,2020/4/30 - 2020/5/3,0.20584695,0.042914285
90025,2020/5/1 - 2020/5/4,0.8280499,0.172629078
90025,2020/5/2 - 2020/5/5,-0.48351547,-0.100801691
90025,2020/5/3 - 2020/5/6,-0.75696784,-0.157810128
90025,2020/5/4 - 2020/5/7,0.17978922,0.037481855
90025,2020/5/5 - 2020/5/8,-0.078945644,-0.016458324
90025,2020/5/6 - 2020/5/9,-0.69794387,-0.145505007
90025,2020/5/7 - 2020/5/10,-0.99396497,-0.207218498
90025,2020/5/8 - 2020/5/11,-0.4982957,-0.103883023
90025,2020/5/9 - 2020/5/12,-1.5227045,-0.317448346
90025,2020/5/10 - 2020/5/13,-0.852942,-0.177818498
90025,2020/5/11 - 2020/5/14,-0.67467576,-0.14065415
90046,2020/3/24 - 2020/3/27,4.040093,0.798642526
90046,2020/3/25 - 2020/3/28,4.0151367,0.793709198
90046,2020/3/26 - 2020/3/29,3.7898011,0.749165027
90046,2020/3/27 - 2020/3/30,4.3484163,0.85959166
90046,2020/3/28 - 2020/3/31,3.0350602,0.599968404
90046,2020/3/29 - 2020/4/1,5.560864,1.099267395
90046,2020/3/30 - 2020/4/2,5.402792,1.068019842
90046,2020/3/31 - 2020/4/3,6.3370647,1.252706178
90046,2020/4/1 - 2020/4/4,9.559077,1.889631182
90046,2020/4/2 - 2020/4/5,10.06588,1.98981553
90046,2020/4/3 - 2020/4/6,8.278166,1.636421574
90046,2020/4/4 - 2020/4/7,4.6318164,0.915613969
90046,2020/4/5 - 2020/4/8,8.038517,1.589047976
90046,2020/4/6 - 2020/4/9,10.073303,1.991282982
90046,2020/4/7 - 2020/4/10,6.583739,1.30146852
90046,2020/4/8 - 2020/4/11,7.2297416,1.429169861
90046,2020/4/9 - 2020/4/12,6.512406,1.28736748
90046,2020/4/10 - 2020/4/13,3.405776,0.673251235
90046,2020/4/11 - 2020/4/14,2.5030627,0.494803551
90046,2020/4/12 - 2020/4/15,2.8002455,0.553550423
90046,2020/4/13 - 2020/4/16,4.10479,0.811431832
90046,2020/4/14 - 2020/4/17,5.4181037,1.071046651
90046,2020/4/15 - 2020/4/18,3.3258054,0.657442708
90046,2020/4/16 - 2020/4/19,3.420077,0.676078258
90046,2020/4/17 - 2020/4/20,5.8000884,1.146557101
90046,2020/4/18 - 2020/4/21,8.791742,1.737944991
90046,2020/4/19 - 2020/4/22,8.187498,1.618498447
90046,2020/4/20 - 2020/4/23,8.314494,1.643602928
90046,2020/4/21 - 2020/4/24,7.505384,1.483658641
90046,2020/4/22 - 2020/4/25,6.46737,1.27846483
90046,2020/4/23 - 2020/4/26,6.6781487,1.320131407
90046,2020/4/24 - 2020/4/27,4.6082163,0.910948719
90046,2020/4/25 - 2020/4/28,4.4572287,0.881101599
90046,2020/4/26 - 2020/4/29,3.830996,0.757308407
90046,2020/4/27 - 2020/4/30,3.703234,0.732052495
90046,2020/4/28 - 2020/5/1,4.2100444,0.832238398
90046,2020/4/29 - 2020/5/2,2.567954,0.507631222
90046,2020/4/30 - 2020/5/3,3.4409618,0.68020674
90046,2020/5/1 - 2020/5/4,4.15297,0.820955945
90046,2020/5/2 - 2020/5/5,2.5580394,0.505671304
90046,2020/5/3 - 2020/5/6,3.261374,0.644705951
90046,2020/5/4 - 2020/5/7,3.6652398,0.724541841
90046,2020/5/5 - 2020/5/8,2.4912825,0.492474838
90046,2020/5/6 - 2020/5/9,1.0330126,0.204205157
90046,2020/5/7 - 2020/5/10,0.10515136,0.020786242
90046,2020/5/8 - 2020/5/11,1.6782646,0.331758084
90046,2020/5/9 - 2020/5/12,2.6418507,0.522239055
90046,2020/5/10 - 2020/5/13,2.9296153,0.579124134
90046,2020/5/11 - 2020/5/14,1.3201535,0.260966943
90061,2020/3/24 - 2020/3/27,-0.33842808,-0.122414845
90061,2020/3/26 - 2020/3/29,0.5248973,0.189863733
90061,2020/3/27 - 2020/3/30,0.8689925,0.314328477
90061,2020/3/28 - 2020/3/31,0.008127646,0.002939899
90061,2020/3/29 - 2020/4/1,1.3159488,0.475999727
90061,2020/3/30 - 2020/4/2,1.1011034,0.398286705
90061,2020/3/31 - 2020/4/3,0.73412377,0.265544298
90061,2020/4/1 - 2020/4/4,0.7197368,0.260340308
90061,2020/4/2 - 2020/4/5,1.6685828,0.603553063
90061,2020/4/3 - 2020/4/6,-0.3143163,-0.11369323
90061,2020/4/4 - 2020/4/7,-1.3353485,-0.483016887
90061,2020/4/5 - 2020/4/8,0.28325585,0.102458166
90061,2020/4/6 - 2020/4/9,0.2420881,0.087567132
90061,2020/4/7 - 2020/4/10,0.003611739,0.001306424
90061,2020/4/8 - 2020/4/11,0.73465097,0.265734996
90061,2020/4/9 - 2020/4/12,0.59640807,0.21573033
90061,2020/4/10 - 2020/4/13,-0.55875695,-0.202111317
90061,2020/4/11 - 2020/4/14,-1.1898385,-0.43038361
90061,2020/4/12 - 2020/4/15,-0.06657476,-0.024081155
90061,2020/4/13 - 2020/4/16,0.070137136,0.025369723
90061,2020/4/14 - 2020/4/17,0.56467396,0.204251595
90061,2020/4/15 - 2020/4/18,0.8595125,0.31089941
90061,2020/4/16 - 2020/4/19,1.6510172,0.597199302
90061,2020/4/17 - 2020/4/20,1.6915816,0.6118721
90061,2020/4/18 - 2020/4/21,2.5676904,0.928774641
90061,2020/4/19 - 2020/4/22,2.8846068,1.043408391
90061,2020/4/20 - 2020/4/23,3.424876,1.238832372
90061,2020/4/21 - 2020/4/24,3.7038713,1.339749421
90061,2020/4/22 - 2020/4/25,1.4571258,0.527065681
90061,2020/4/23 - 2020/4/26,1.5683135,0.567284048
90061,2020/4/24 - 2020/4/27,2.247339,0.812898434
90061,2020/4/25 - 2020/4/28,4.941956,1.787584476
90061,2020/4/26 - 2020/4/29,3.1976006,1.156623238
90061,2020/4/27 - 2020/4/30,4.1340957,1.495368469
90061,2020/4/28 - 2020/5/1,5.668632,2.050434794
90061,2020/4/29 - 2020/5/2,3.753712,1.357777595
90061,2020/4/30 - 2020/5/3,5.7694397,2.086898538
90061,2020/5/1 - 2020/5/4,5.8332305,2.109972689
90061,2020/5/2 - 2020/5/5,5.24427,1.896936211
90061,2020/5/3 - 2020/5/6,4.993152,1.806102923
90061,2020/5/4 - 2020/5/7,5.264926,1.904407855
90061,2020/5/5 - 2020/5/8,3.276654,1.185218117
90061,2020/5/6 - 2020/5/9,3.5911655,1.298981966
90061,2020/5/7 - 2020/5/10,3.9191532,1.417620348
90061,2020/5/8 - 2020/5/11,3.192563,1.154801077
90061,2020/5/9 - 2020/5/12,2.3369262,0.84530356
90061,2020/5/10 - 2020/5/13,4.388601,1.587427051
90061,2020/5/11 - 2020/5/14,3.0830297,1.115181128
90068,2020/3/24 - 2020/3/27,4.458381,2.124859964
90068,2020/3/25 - 2020/3/28,3.4933965,1.664949252
90068,2020/3/26 - 2020/3/29,3.0523798,1.454761151
90068,2020/3/27 - 2020/3/30,6.1854606,2.947984257
90068,2020/3/28 - 2020/3/31,5.7654734,2.747818781
90068,2020/3/29 - 2020/4/1,3.6652005,1.746830842
90068,2020/3/30 - 2020/4/2,4.907493,2.33890626
90068,2020/3/31 - 2020/4/3,5.306499,2.529072064
90068,2020/4/1 - 2020/4/4,4.568924,2.177544538
90068,2020/4/2 - 2020/4/5,6.467448,3.082379294
90068,2020/4/3 - 2020/4/6,4.3822703,2.088585614
90068,2020/4/4 - 2020/4/7,4.7393355,2.258762528
90068,2020/4/5 - 2020/4/8,0.1140882,0.054374321
90068,2020/4/6 - 2020/4/9,-0.29985255,-0.142909422
90068,2020/4/7 - 2020/4/10,-1.2338716,-0.588061948
90068,2020/4/8 - 2020/4/11,-0.016277244,-0.007757718
90068,2020/4/9 - 2020/4/12,-0.077946894,-0.037149411
90068,2020/4/10 - 2020/4/13,0.25398964,0.121051204
90068,2020/4/11 - 2020/4/14,-0.24693647,-0.117689672
90068,2020/4/12 - 2020/4/15,0.24588276,0.117187477
90068,2020/4/13 - 2020/4/16,-0.7907863,-0.376887964
90068,2020/4/14 - 2020/4/17,0.4426545,0.210968683
90068,2020/4/15 - 2020/4/18,1.148483,0.547365855
90068,2020/4/16 - 2020/4/19,-0.031034447,-0.014790986
90068,2020/4/17 - 2020/4/20,-0.34753263,-0.1656337
90068,2020/4/18 - 2020/4/21,1.9907606,0.948794474
90068,2020/4/19 - 2020/4/22,1.1188165,0.533226811
90068,2020/4/20 - 2020/4/23,1.2756689,0.60798249
90068,2020/4/21 - 2020/4/24,1.2935047,0.61648304
90068,2020/4/22 - 2020/4/25,1.6230721,0.773554546
90068,2020/4/23 - 2020/4/26,1.9555975,0.932035802
90068,2020/4/24 - 2020/4/27,-0.24304311,-0.115834101
90068,2020/4/25 - 2020/4/28,-0.22438772,-0.106942961
90068,2020/4/26 - 2020/4/29,-0.9918146,-0.472697843
90068,2020/4/27 - 2020/4/30,-0.574481,-0.273797069
90068,2020/4/28 - 2020/5/1,-0.19133316,-0.091189191
90068,2020/4/29 - 2020/5/2,-1.2707438,-0.605635233
90068,2020/4/30 - 2020/5/3,-0.07012011,-0.033419174
90068,2020/5/1 - 2020/5/4,1.2464936,0.59407758
90068,2020/5/2 - 2020/5/5,-0.3422439,-0.163113102
90068,2020/5/3 - 2020/5/6,-0.10404469,-0.049587594
90068,2020/5/4 - 2020/5/7,1.9516547,0.930156645
90068,2020/5/5 - 2020/5/8,0.20060349,0.095607418
90068,2020/5/6 - 2020/5/9,-0.38079754,-0.181487721
90068,2020/5/7 - 2020/5/10,-0.40338746,-0.192254054
90068,2020/5/8 - 2020/5/11,0.6457868,0.307781347
90068,2020/5/9 - 2020/5/12,-0.049831927,-0.023749846
90068,2020/5/10 - 2020/5/13,0.60137624,0.286615306
90068,2020/5/11 - 2020/5/14,0.63649434,0.303352559
91342,2020/3/24 - 2020/3/27,-1.1494863,-0.119133801
91342,2020/3/25 - 2020/3/28,-0.80067813,-0.082983006
91342,2020/3/26 - 2020/3/29,0.25493795,0.026422
91342,2020/3/27 - 2020/3/30,-0.18162055,-0.018823318
91342,2020/3/28 - 2020/3/31,2.069239,0.214457792
91342,2020/3/29 - 2020/4/1,3.1481714,0.326279336
91342,2020/3/30 - 2020/4/2,3.719733,0.385516494
91342,2020/3/31 - 2020/4/3,4.497198,0.466093682
91342,2020/4/1 - 2020/4/4,5.903806,0.611875818
91342,2020/4/2 - 2020/4/5,7.2226424,0.748561197
91342,2020/4/3 - 2020/4/6,7.782202,0.806554434
91342,2020/4/4 - 2020/4/7,8.665631,0.89811387
91342,2020/4/5 - 2020/4/8,9.059787,0.938964503
91342,2020/4/6 - 2020/4/9,9.09687,0.942807883
91342,2020/4/7 - 2020/4/10,5.985169,0.620308325
91342,2020/4/8 - 2020/4/11,6.4921217,0.672849368
91342,2020/4/9 - 2020/4/12,7.0720043,0.732948928
91342,2020/4/10 - 2020/4/13,4.381039,0.454054862
91342,2020/4/11 - 2020/4/14,6.4981523,0.673474381
91342,2020/4/12 - 2020/4/15,6.0890284,0.63107241
91342,2020/4/13 - 2020/4/16,9.909671,1.027047253
91342,2020/4/14 - 2020/4/17,10.399506,1.077814173
91342,2020/4/15 - 2020/4/18,8.114365,0.840980093
91342,2020/4/16 - 2020/4/19,9.487029,0.983244279
91342,2020/4/17 - 2020/4/20,14.85184,1.53925814
91342,2020/4/18 - 2020/4/21,23.036627,2.387536851
91342,2020/4/19 - 2020/4/22,24.723083,2.562322748
91342,2020/4/20 - 2020/4/23,23.149681,2.399253899
91342,2020/4/21 - 2020/4/24,21.129509,2.189881432
91342,2020/4/22 - 2020/4/25,18.64927,1.932827127
91342,2020/4/23 - 2020/4/26,23.874828,2.474408816
91342,2020/4/24 - 2020/4/27,15.704595,1.627638398
91342,2020/4/25 - 2020/4/28,19.900612,2.062517425
91342,2020/4/26 - 2020/4/29,19.562565,2.027481925
91342,2020/4/27 - 2020/4/30,17.818665,1.84674252
91342,2020/4/28 - 2020/5/1,22.082235,2.288622855
91342,2020/4/29 - 2020/5/2,17.065018,1.768633878
91342,2020/4/30 - 2020/5/3,15.810466,1.638610985
91342,2020/5/1 - 2020/5/4,20.255068,2.09925356
91342,2020/5/2 - 2020/5/5,20.430952,2.117482363
91342,2020/5/3 - 2020/5/6,11.668484,1.209332214
91342,2020/5/4 - 2020/5/7,11.251685,1.166134831
91342,2020/5/5 - 2020/5/8,13.736711,1.423685113
91342,2020/5/6 - 2020/5/9,8.320736,0.862368602
91342,2020/5/7 - 2020/5/10,12.729952,1.319343731
91342,2020/5/8 - 2020/5/11,15.123439,1.567406887
91342,2020/5/9 - 2020/5/12,18.075047,1.873314181
91342,2020/5/10 - 2020/5/13,20.248589,2.098582043
91342,2020/5/11 - 2020/5/14,12.094274,1.253461458
91789,2020/3/24 - 2020/3/27,1.0643791,0.239326145
91789,2020/3/25 - 2020/3/28,0.3101532,0.069738091
91789,2020/3/26 - 2020/3/29,0.03408075,0.007663073
91789,2020/3/27 - 2020/3/30,-0.560346,-0.125994066
91789,2020/3/28 - 2020/3/31,-0.7031335,-0.158099906
91789,2020/3/29 - 2020/4/1,0.09237534,0.020770639
91789,2020/3/30 - 2020/4/2,-0.091359936,-0.020542325
91789,2020/3/31 - 2020/4/3,0.003817278,0.000858317
91789,2020/4/1 - 2020/4/4,0.059243977,0.013321036
91789,2020/4/2 - 2020/4/5,0.55298275,0.124338433
91789,2020/4/3 - 2020/4/6,0.40147674,0.090272236
91789,2020/4/4 - 2020/4/7,-0.057701,-0.012974097
91789,2020/4/5 - 2020/4/8,-0.28298098,-0.063628407
91789,2020/4/6 - 2020/4/9,-0.14470454,-0.032536883
91789,2020/4/7 - 2020/4/10,-0.87730086,-0.197261514
